data,reuniao,mediana
2023-02-27,R8/2024,10.0
2023-03-06,R1/2024,12.25
2023-03-06,R1/2025,10.0
2023-03-06,R2/2023,13.75
2023-03-06,R2/2024,11.75
2023-03-06,R3/2023,13.75
2023-03-06,R3/2024,11.25
2023-03-06,R4/2023,13.75
2023-03-06,R4/2024,11.0
2023-03-06,R5/2023,13.75
2023-03-06,R5/2024,10.75
2023-03-06,R6/2023,13.75
2023-03-06,R6/2024,10.5
2023-03-06,R7/2023,13.25
2023-03-06,R7/2024,10.25
2023-03-06,R8/2023,12.75
2023-03-06,R8/2024,10.0
2023-03-13,R1/2024,12.25
2023-03-13,R1/2025,9.75
2023-03-13,R2/2023,13.75
2023-03-13,R2/2024,11.75
2023-03-13,R3/2023,13.75
2023-03-13,R3/2024,11.25
2023-03-13,R4/2023,13.75
2023-03-13,R4/2024,11.0
2023-03-13,R5/2023,13.75
2023-03-13,R5/2024,10.5
2023-03-13,R6/2023,13.75
2023-03-13,R6/2024,10.5
2023-03-13,R7/2023,13.25
2023-03-13,R7/2024,10.25
2023-03-13,R8/2023,12.75
2023-03-13,R8/2024,10.0
2023-03-20,R1/2024,12.25
2023-03-20,R1/2025,10.0
2023-03-20,R2/2023,13.75
2023-03-20,R2/2024,11.75
2023-03-20,R3/2023,13.75
2023-03-20,R3/2024,11.25
2023-03-20,R4/2023,13.75
2023-03-20,R4/2024,11.0
2023-03-20,R5/2023,13.75
2023-03-20,R5/2024,10.5
2023-03-20,R6/2023,13.75
2023-03-20,R6/2024,10.5
2023-03-20,R7/2023,13.25
2023-03-20,R7/2024,10.25
2023-03-20,R8/2023,12.75
2023-03-20,R8/2024,10.0
2023-03-23,R2/2025,8.5
2023-03-27,R1/2024,12.25
2023-03-27,R1/2025,10.0
2023-03-27,R2/2024,11.75
2023-03-27,R2/2025,10.0
2023-03-27,R3/2023,13.75
2023-03-27,R3/2024,11.25
2023-03-27,R4/2023,13.75
2023-03-27,R4/2024,11.0
2023-03-27,R5/2023,13.75
2023-03-27,R5/2024,10.75
2023-03-27,R6/2023,13.625
2023-03-27,R6/2024,10.5
2023-03-27,R7/2023,13.25
2023-03-27,R7/2024,10.25
2023-03-27,R8/2023,12.75
2023-03-27,R8/2024,10.0
2023-04-03,R1/2024,12.0
2023-04-03,R1/2025,9.75
2023-04-03,R2/2024,11.5
2023-04-03,R2/2025,9.5
2023-04-03,R3/2023,13.75
2023-04-03,R3/2024,11.25
2023-04-03,R4/2023,13.75
2023-04-03,R4/2024,10.75
2023-04-03,R5/2023,13.75
2023-04-03,R5/2024,10.5
2023-04-03,R6/2023,13.5
2023-04-03,R6/2024,10.5
2023-04-03,R7/2023,13.0
2023-04-03,R7/2024,10.25
2023-04-03,R8/2023,12.5
2023-04-03,R8/2024,10.0
2023-04-10,R1/2024,12.25
2023-04-10,R1/2025,10.0
2023-04-10,R2/2024,11.75
2023-04-10,R2/2025,10.0
2023-04-10,R3/2023,13.75
2023-04-10,R3/2024,11.25
2023-04-10,R4/2023,13.75
2023-04-10,R4/2024,10.875
2023-04-10,R5/2023,13.75
2023-04-10,R5/2024,10.5
2023-04-10,R6/2023,13.5
2023-04-10,R6/2024,10.25
2023-04-10,R7/2023,13.0
2023-04-10,R7/2024,10.25
2023-04-10,R8/2023,12.5
2023-04-10,R8/2024,10.0
2023-04-17,R1/2024,12.125
2023-04-17,R1/2025,9.75
2023-04-17,R2/2024,11.75
2023-04-17,R2/2025,9.5
2023-04-17,R3/2023,13.75
2023-04-17,R3/2024,11.25
2023-04-17,R4/2023,13.75
2023-04-17,R4/2024,10.75
2023-04-17,R5/2023,13.75
2023-04-17,R5/2024,10.5
2023-04-17,R6/2023,13.5
2023-04-17,R6/2024,10.0
2023-04-17,R7/2023,13.0
2023-04-17,R7/2024,10.25
2023-04-17,R8/2023,12.51
2023-04-17,R8/2024,10.0
2023-04-24,R1/2024,12.0
2023-04-24,R1/2025,10.0
2023-04-24,R2/2024,11.5
2023-04-24,R2/2025,9.75
2023-04-24,R3/2023,13.75
2023-04-24,R3/2024,11.25
2023-04-24,R4/2023,13.75
2023-04-24,R4/2024,10.75
2023-04-24,R5/2023,13.75
2023-04-24,R5/2024,10.5
2023-04-24,R6/2023,13.25
2023-04-24,R6/2024,10.25
2023-04-24,R7/2023,13.0
2023-04-24,R7/2024,10.0
2023-04-24,R8/2023,12.5
2023-04-24,R8/2024,10.0
2023-05-02,R1/2024,12.0
2023-05-02,R1/2025,9.75
2023-05-02,R2/2024,11.75
2023-05-02,R2/2025,9.5
2023-05-02,R3/2023,13.75
2023-05-02,R3/2024,11.25
2023-05-02,R4/2023,13.75
2023-05-02,R4/2024,10.75
2023-05-02,R5/2023,13.75
2023-05-02,R5/2024,10.5
2023-05-02,R6/2023,13.5
2023-05-02,R6/2024,10.25
2023-05-02,R7/2023,13.0
2023-05-02,R7/2024,10.0
2023-05-02,R8/2023,12.5
2023-05-02,R8/2024,10.0
2023-05-04,R3/2025,9.0
2023-05-08,R1/2024,12.0
2023-05-08,R1/2025,9.5
2023-05-08,R2/2024,11.5
2023-05-08,R2/2025,9.25
2023-05-08,R3/2024,11.25
2023-05-08,R3/2025,9.25
2023-05-08,R4/2023,13.75
2023-05-08,R4/2024,10.75
2023-05-08,R5/2023,13.75
2023-05-08,R5/2024,10.5
2023-05-08,R6/2023,13.5
2023-05-08,R6/2024,10.0
2023-05-08,R7/2023,13.0
2023-05-08,R7/2024,10.0
2023-05-08,R8/2023,12.5
2023-05-08,R8/2024,10.0
2023-05-15,R1/2024,12.0
2023-05-15,R1/2025,9.75
2023-05-15,R2/2024,11.75
2023-05-15,R2/2025,9.5
2023-05-15,R3/2024,11.25
2023-05-15,R3/2025,9.25
2023-05-15,R4/2023,13.75
2023-05-15,R4/2024,10.75
2023-05-15,R5/2023,13.75
2023-05-15,R5/2024,10.5
2023-05-15,R6/2023,13.5
2023-05-15,R6/2024,10.25
2023-05-15,R7/2023,13.0
2023-05-15,R7/2024,10.0
2023-05-15,R8/2023,12.5
2023-05-15,R8/2024,10.0
2023-05-22,R1/2024,12.0
2023-05-22,R1/2025,9.75
2023-05-22,R2/2024,11.5
2023-05-22,R2/2025,9.5
2023-05-22,R3/2024,11.125
2023-05-22,R3/2025,9.5
2023-05-22,R4/2023,13.75
2023-05-22,R4/2024,10.75
2023-05-22,R5/2023,13.75
2023-05-22,R5/2024,10.5
2023-05-22,R6/2023,13.5
2023-05-22,R6/2024,10.0
2023-05-22,R7/2023,13.0
2023-05-22,R7/2024,10.0
2023-05-22,R8/2023,12.5
2023-05-22,R8/2024,10.0
2023-05-29,R1/2024,12.0
2023-05-29,R1/2025,9.75
2023-05-29,R2/2024,11.75
2023-05-29,R2/2025,9.5
2023-05-29,R3/2024,11.25
2023-05-29,R3/2025,9.5
2023-05-29,R4/2023,13.75
2023-05-29,R4/2024,10.75
2023-05-29,R5/2023,13.75
2023-05-29,R5/2024,10.5
2023-05-29,R6/2023,13.5
2023-05-29,R6/2024,10.25
2023-05-29,R7/2023,13.0
2023-05-29,R7/2024,10.0
2023-05-29,R8/2023,12.5
2023-05-29,R8/2024,10.0
2023-06-05,R1/2024,12.0
2023-06-05,R1/2025,9.5
2023-06-05,R2/2024,11.5
2023-06-05,R2/2025,9.5
2023-06-05,R3/2024,11.0
2023-06-05,R3/2025,9.0
2023-06-05,R4/2023,13.75
2023-06-05,R4/2024,10.75
2023-06-05,R5/2023,13.75
2023-06-05,R5/2024,10.5
2023-06-05,R6/2023,13.25
2023-06-05,R6/2024,10.0
2023-06-05,R7/2023,13.0
2023-06-05,R7/2024,10.0
2023-06-05,R8/2023,12.5
2023-06-05,R8/2024,9.75
2023-06-12,R1/2024,11.875
2023-06-12,R1/2025,9.5
2023-06-12,R2/2024,11.5
2023-06-12,R2/2025,9.5
2023-06-12,R3/2024,11.0
2023-06-12,R3/2025,9.125
2023-06-12,R4/2023,13.75
2023-06-12,R4/2024,10.75
2023-06-12,R5/2023,13.5
2023-06-12,R5/2024,10.0
2023-06-12,R6/2023,13.25
2023-06-12,R6/2024,10.0
2023-06-12,R7/2023,12.75
2023-06-12,R7/2024,10.0
2023-06-12,R8/2023,12.5
2023-06-12,R8/2024,9.75
2023-06-19,R1/2024,11.75
2023-06-19,R1/2025,9.5
2023-06-19,R2/2024,11.25
2023-06-19,R2/2025,9.5
2023-06-19,R3/2024,10.75
2023-06-19,R3/2025,9.25
2023-06-19,R4/2023,13.75
2023-06-19,R4/2024,10.25
2023-06-19,R5/2023,13.5
2023-06-19,R5/2024,10.0
2023-06-19,R6/2023,13.25
2023-06-19,R6/2024,9.75
2023-06-19,R7/2023,12.75
2023-06-19,R7/2024,9.5
2023-06-19,R8/2023,12.25
2023-06-19,R8/2024,9.5
2023-06-22,R4/2025,9.0
2023-06-26,R1/2024,11.75
2023-06-26,R1/2025,9.5
2023-06-26,R2/2024,11.25
2023-06-26,R2/2025,9.25
2023-06-26,R3/2024,10.75
2023-06-26,R3/2025,9.0
2023-06-26,R4/2024,10.25
2023-06-26,R4/2025,9.0
2023-06-26,R5/2023,13.625
2023-06-26,R5/2024,10.0
2023-06-26,R6/2023,13.25
2023-06-26,R6/2024,9.75
2023-06-26,R7/2023,12.75
2023-06-26,R7/2024,9.5
2023-06-26,R8/2023,12.25
2023-06-26,R8/2024,9.5
2023-07-03,R1/2024,11.5
2023-07-03,R1/2025,9.25
2023-07-03,R2/2024,11.0
2023-07-03,R2/2025,9.0
2023-07-03,R3/2024,10.5
2023-07-03,R3/2025,9.0
2023-07-03,R4/2024,10.0
2023-07-03,R4/2025,9.0
2023-07-03,R5/2023,13.5
2023-07-03,R5/2024,9.75
2023-07-03,R6/2023,13.0
2023-07-03,R6/2024,9.5
2023-07-03,R7/2023,12.5
2023-07-03,R7/2024,9.5
2023-07-03,R8/2023,12.0
2023-07-03,R8/2024,9.5
2023-07-10,R1/2024,11.5
2023-07-10,R1/2025,9.25
2023-07-10,R2/2024,11.0
2023-07-10,R2/2025,9.25
2023-07-10,R3/2024,10.5
2023-07-10,R3/2025,9.0
2023-07-10,R4/2024,10.0
2023-07-10,R4/2025,9.0
2023-07-10,R5/2023,13.5
2023-07-10,R5/2024,9.75
2023-07-10,R6/2023,13.0
2023-07-10,R6/2024,9.5
2023-07-10,R7/2023,12.5
2023-07-10,R7/2024,9.5
2023-07-10,R8/2023,12.0
2023-07-10,R8/2024,9.5
2023-07-17,R1/2024,11.5
2023-07-17,R1/2025,9.0
2023-07-17,R2/2024,11.0
2023-07-17,R2/2025,9.0
2023-07-17,R3/2024,10.5
2023-07-17,R3/2025,9.0
2023-07-17,R4/2024,10.0
2023-07-17,R4/2025,9.0
2023-07-17,R5/2023,13.5
2023-07-17,R5/2024,9.75
2023-07-17,R6/2023,13.0
2023-07-17,R6/2024,9.5
2023-07-17,R7/2023,12.5
2023-07-17,R7/2024,9.5
2023-07-17,R8/2023,12.0
2023-07-17,R8/2024,9.5
2023-07-24,R1/2024,11.5
2023-07-24,R1/2025,9.0
2023-07-24,R2/2024,11.0
2023-07-24,R2/2025,9.0
2023-07-24,R3/2024,10.5
2023-07-24,R3/2025,9.0
2023-07-24,R4/2024,10.0
2023-07-24,R4/2025,9.0
2023-07-24,R5/2023,13.5
2023-07-24,R5/2024,9.5
2023-07-24,R6/2023,13.0
2023-07-24,R6/2024,9.5
2023-07-24,R7/2023,12.5
2023-07-24,R7/2024,9.5
2023-07-24,R8/2023,12.0
2023-07-24,R8/2024,9.375
2023-07-31,R1/2024,11.5
2023-07-31,R1/2025,9.0
2023-07-31,R2/2024,11.0
2023-07-31,R2/2025,9.0
2023-07-31,R3/2024,10.5
2023-07-31,R3/2025,9.0
2023-07-31,R4/2024,10.0
2023-07-31,R4/2025,9.0
2023-07-31,R5/2023,13.5
2023-07-31,R5/2024,9.5
2023-07-31,R6/2023,13.0
2023-07-31,R6/2024,9.5
2023-07-31,R7/2023,12.5
2023-07-31,R7/2024,9.25
2023-07-31,R8/2023,12.0
2023-07-31,R8/2024,9.125
2023-08-03,R5/2025,8.5
2023-08-07,R1/2024,11.25
2023-08-07,R1/2025,9.0
2023-08-07,R2/2024,10.75
2023-08-07,R2/2025,8.875
2023-08-07,R3/2024,10.25
2023-08-07,R3/2025,8.75
2023-08-07,R4/2024,9.75
2023-08-07,R4/2025,8.75
2023-08-07,R5/2024,9.5
2023-08-07,R5/2025,8.75
2023-08-07,R6/2023,12.75
2023-08-07,R6/2024,9.25
2023-08-07,R7/2023,12.25
2023-08-07,R7/2024,9.0
2023-08-07,R8/2023,11.75
2023-08-07,R8/2024,9.0
2023-08-14,R1/2024,11.25
2023-08-14,R1/2025,8.75
2023-08-14,R2/2024,10.75
2023-08-14,R2/2025,8.75
2023-08-14,R3/2024,10.25
2023-08-14,R3/2025,8.75
2023-08-14,R4/2024,9.75
2023-08-14,R4/2025,8.5
2023-08-14,R5/2024,9.25
2023-08-14,R5/2025,8.5
2023-08-14,R6/2023,12.75
2023-08-14,R6/2024,9.0
2023-08-14,R7/2023,12.25
2023-08-14,R7/2024,9.0
2023-08-14,R8/2023,11.75
2023-08-14,R8/2024,9.0
2023-08-21,R1/2024,11.25
2023-08-21,R1/2025,9.0
2023-08-21,R2/2024,10.75
2023-08-21,R2/2025,8.75
2023-08-21,R3/2024,10.25
2023-08-21,R3/2025,8.5
2023-08-21,R4/2024,9.75
2023-08-21,R4/2025,8.5
2023-08-21,R5/2024,9.25
2023-08-21,R5/2025,8.5
2023-08-21,R6/2023,12.75
2023-08-21,R6/2024,9.0
2023-08-21,R7/2023,12.25
2023-08-21,R7/2024,9.0
2023-08-21,R8/2023,11.75
2023-08-21,R8/2024,9.0
2023-08-28,R1/2024,11.25
2023-08-28,R1/2025,9.0
2023-08-28,R2/2024,10.75
2023-08-28,R2/2025,8.75
2023-08-28,R3/2024,10.25
2023-08-28,R3/2025,8.75
2023-08-28,R4/2024,9.75
2023-08-28,R4/2025,9.0
2023-08-28,R5/2024,9.25
2023-08-28,R5/2025,9.0
2023-08-28,R6/2023,12.75
2023-08-28,R6/2024,9.0
2023-08-28,R7/2023,12.25
2023-08-28,R7/2024,9.25
2023-08-28,R8/2023,11.75
2023-08-28,R8/2024,9.25
2023-09-04,R1/2024,11.25
2023-09-04,R1/2025,9.0
2023-09-04,R2/2024,10.75
2023-09-04,R2/2025,9.0
2023-09-04,R3/2024,10.25
2023-09-04,R3/2025,8.75
2023-09-04,R4/2024,9.75
2023-09-04,R4/2025,9.0
2023-09-04,R5/2024,9.25
2023-09-04,R5/2025,9.0
2023-09-04,R6/2023,12.75
2023-09-04,R6/2024,9.0
2023-09-04,R7/2023,12.25
2023-09-04,R7/2024,9.0
2023-09-04,R8/2023,11.75
2023-09-04,R8/2024,9.0
2023-09-11,R1/2024,11.25
2023-09-11,R1/2025,8.75
2023-09-11,R2/2024,10.75
2023-09-11,R2/2025,8.75
2023-09-11,R3/2024,10.25
2023-09-11,R3/2025,8.625
2023-09-11,R4/2024,9.75
2023-09-11,R4/2025,8.75
2023-09-11,R5/2024,9.25
2023-09-11,R5/2025,8.5
2023-09-11,R6/2023,12.75
2023-09-11,R6/2024,9.0
2023-09-11,R7/2023,12.25
2023-09-11,R7/2024,9.0
2023-09-11,R8/2023,11.75
2023-09-11,R8/2024,9.0
2023-09-18,R1/2024,11.25
2023-09-18,R1/2025,9.0
2023-09-18,R2/2024,10.75
2023-09-18,R2/2025,9.0
2023-09-18,R3/2024,10.25
2023-09-18,R3/2025,8.75
2023-09-18,R4/2024,9.75
2023-09-18,R4/2025,8.75
2023-09-18,R5/2024,9.25
2023-09-18,R5/2025,8.5
2023-09-18,R6/2023,12.75
2023-09-18,R6/2024,9.0
2023-09-18,R7/2023,12.25
2023-09-18,R7/2024,9.0
2023-09-18,R8/2023,11.75
2023-09-18,R8/2024,9.0
2023-09-21,R6/2025,9.375
2023-09-25,R1/2024,11.25
2023-09-25,R1/2025,9.0
2023-09-25,R2/2024,10.75
2023-09-25,R2/2025,9.0
2023-09-25,R3/2024,10.25
2023-09-25,R3/2025,8.75
2023-09-25,R4/2024,9.75
2023-09-25,R4/2025,8.75
2023-09-25,R5/2024,9.25
2023-09-25,R5/2025,8.625
2023-09-25,R6/2024,9.0
2023-09-25,R6/2025,8.5
2023-09-25,R7/2023,12.25
2023-09-25,R7/2024,9.0
2023-09-25,R8/2023,11.75
2023-09-25,R8/2024,9.0
2023-10-02,R1/2024,11.25
2023-10-02,R1/2025,9.0
2023-10-02,R2/2024,10.75
2023-10-02,R2/2025,9.0
2023-10-02,R3/2024,10.25
2023-10-02,R3/2025,8.5
2023-10-02,R4/2024,9.75
2023-10-02,R4/2025,8.5
2023-10-02,R5/2024,9.25
2023-10-02,R5/2025,8.5
2023-10-02,R6/2024,9.0
2023-10-02,R6/2025,8.5
2023-10-02,R7/2023,12.25
2023-10-02,R7/2024,9.0
2023-10-02,R8/2023,11.75
2023-10-02,R8/2024,9.0
2023-10-09,R1/2024,11.25
2023-10-09,R1/2025,9.0
2023-10-09,R2/2024,10.75
2023-10-09,R2/2025,9.0
2023-10-09,R3/2024,10.25
2023-10-09,R3/2025,8.75
2023-10-09,R4/2024,9.75
2023-10-09,R4/2025,8.875
2023-10-09,R5/2024,9.5
2023-10-09,R5/2025,8.875
2023-10-09,R6/2024,9.5
2023-10-09,R6/2025,8.5
2023-10-09,R7/2023,12.25
2023-10-09,R7/2024,9.0
2023-10-09,R8/2023,11.75
2023-10-09,R8/2024,9.0001
2023-10-16,R1/2024,11.25
2023-10-16,R1/2025,9.0
2023-10-16,R2/2024,10.75
2023-10-16,R2/2025,9.0
2023-10-16,R3/2024,10.25
2023-10-16,R3/2025,9.0
2023-10-16,R4/2024,9.75
2023-10-16,R4/2025,8.8325
2023-10-16,R5/2024,9.25
2023-10-16,R5/2025,9.0
2023-10-16,R6/2024,9.25
2023-10-16,R6/2025,8.5
2023-10-16,R7/2023,12.25
2023-10-16,R7/2024,9.0
2023-10-16,R8/2023,11.75
2023-10-16,R8/2024,9.0
2023-10-23,R1/2024,11.25
2023-10-23,R1/2025,9.0
2023-10-23,R2/2024,10.75
2023-10-23,R2/2025,8.75
2023-10-23,R3/2024,10.25
2023-10-23,R3/2025,8.834
2023-10-23,R4/2024,9.75
2023-10-23,R4/2025,8.75
2023-10-23,R5/2024,9.5
2023-10-23,R5/2025,8.75
2023-10-23,R6/2024,9.25
2023-10-23,R6/2025,8.5
2023-10-23,R7/2023,12.25
2023-10-23,R7/2024,9.25
2023-10-23,R8/2023,11.75
2023-10-23,R8/2024,9.0
2023-10-30,R1/2024,11.25
2023-10-30,R1/2025,9.0
2023-10-30,R2/2024,10.75
2023-10-30,R2/2025,9.0
2023-10-30,R3/2024,10.25
2023-10-30,R3/2025,9.0
2023-10-30,R4/2024,9.75
2023-10-30,R4/2025,8.75
2023-10-30,R5/2024,9.5
2023-10-30,R5/2025,8.75
2023-10-30,R6/2024,9.5
2023-10-30,R6/2025,8.75
2023-10-30,R7/2023,12.25
2023-10-30,R7/2024,9.25
2023-10-30,R8/2023,11.75
2023-10-30,R8/2024,9.25
2023-11-03,R7/2025,9.5
2023-11-06,R1/2024,11.25
2023-11-06,R1/2025,9.5
2023-11-06,R2/2024,10.75
2023-11-06,R2/2025,9.375
2023-11-06,R3/2024,10.25
2023-11-06,R3/2025,9.375
2023-11-06,R4/2024,9.75
2023-11-06,R4/2025,8.75
2023-11-06,R5/2024,9.5
2023-11-06,R5/2025,9.5
2023-11-06,R6/2024,9.5
2023-11-06,R6/2025,9.25
2023-11-06,R7/2024,9.5
2023-11-06,R7/2025,9.5
2023-11-06,R8/2023,11.75
2023-11-06,R8/2024,9.25
2023-11-13,R1/2024,11.25
2023-11-13,R1/2025,9.0
2023-11-13,R2/2024,10.75
2023-11-13,R2/2025,9.0
2023-11-13,R3/2024,10.25
2023-11-13,R3/2025,9.0
2023-11-13,R4/2024,9.75
2023-11-13,R4/2025,9.0
2023-11-13,R5/2024,9.5
2023-11-13,R5/2025,9.0
2023-11-13,R6/2024,9.5
2023-11-13,R6/2025,8.75
2023-11-13,R7/2024,9.5
2023-11-13,R7/2025,8.75
2023-11-13,R8/2023,11.75
2023-11-13,R8/2024,9.25
2023-11-20,R1/2024,11.25
2023-11-20,R1/2025,9.125
2023-11-20,R2/2024,10.75
2023-11-20,R2/2025,9.0
2023-11-20,R3/2024,10.25
2023-11-20,R3/2025,9.0
2023-11-20,R4/2024,9.75
2023-11-20,R4/2025,9.0
2023-11-20,R5/2024,9.5
2023-11-20,R5/2025,9.0
2023-11-20,R6/2024,9.5
2023-11-20,R6/2025,8.75
2023-11-20,R7/2024,9.5
2023-11-20,R7/2025,8.75
2023-11-20,R8/2023,11.75
2023-11-20,R8/2024,9.5
2023-11-27,R1/2024,11.25
2023-11-27,R1/2025,9.0
2023-11-27,R2/2024,10.75
2023-11-27,R2/2025,9.0
2023-11-27,R3/2024,10.25
2023-11-27,R3/2025,9.0
2023-11-27,R4/2024,9.75
2023-11-27,R4/2025,9.0
2023-11-27,R5/2024,9.5
2023-11-27,R5/2025,9.0
2023-11-27,R6/2024,9.5
2023-11-27,R6/2025,8.875
2023-11-27,R7/2024,9.25
2023-11-27,R7/2025,8.75
2023-11-27,R8/2023,11.75
2023-11-27,R8/2024,9.25
2023-12-04,R1/2024,11.25
2023-12-04,R1/2025,9.0
2023-12-04,R2/2024,10.75
2023-12-04,R2/2025,9.0
2023-12-04,R3/2024,10.25
2023-12-04,R3/2025,9.0
2023-12-04,R4/2024,9.75
2023-12-04,R4/2025,8.875
2023-12-04,R5/2024,9.5
2023-12-04,R5/2025,9.0
2023-12-04,R6/2024,9.5
2023-12-04,R6/2025,8.875
2023-12-04,R7/2024,9.375
2023-12-04,R7/2025,8.75
2023-12-04,R8/2023,11.75
2023-12-04,R8/2024,9.25
2023-12-11,R1/2024,11.25
2023-12-11,R1/2025,9.25
2023-12-11,R2/2024,10.75
2023-12-11,R2/2025,9.0
2023-12-11,R3/2024,10.25
2023-12-11,R3/2025,9.0
2023-12-11,R4/2024,9.75
2023-12-11,R4/2025,9.0
2023-12-11,R5/2024,9.5
2023-12-11,R5/2025,8.75
2023-12-11,R6/2024,9.5
2023-12-11,R6/2025,8.75
2023-12-11,R7/2024,9.25
2023-12-11,R7/2025,8.75
2023-12-11,R8/2023,11.75
2023-12-11,R8/2024,9.25
2023-12-14,R8/2025,8.5
2023-12-18,R1/2024,11.25
2023-12-18,R1/2025,9.0
2023-12-18,R2/2024,10.75
2023-12-18,R2/2025,9.0
2023-12-18,R3/2024,10.25
2023-12-18,R3/2025,9.0
2023-12-18,R4/2024,9.75
2023-12-18,R4/2025,8.75
2023-12-18,R5/2024,9.5
2023-12-18,R5/2025,8.5
2023-12-18,R6/2024,9.25
2023-12-18,R6/2025,8.625
2023-12-18,R7/2024,9.25
2023-12-18,R7/2025,8.5115
2023-12-18,R8/2024,9.25
2023-12-18,R8/2025,8.5
2023-12-26,R1/2024,11.25
2023-12-26,R1/2025,9.0
2023-12-26,R2/2024,10.75
2023-12-26,R2/2025,9.0
2023-12-26,R3/2024,10.25
2023-12-26,R3/2025,8.75
2023-12-26,R4/2024,9.75
2023-12-26,R4/2025,8.75
2023-12-26,R5/2024,9.25
2023-12-26,R5/2025,8.5
2023-12-26,R6/2024,9.25
2023-12-26,R6/2025,8.5
2023-12-26,R7/2024,9.0
2023-12-26,R7/2025,8.5
2023-12-26,R8/2024,9.0
2023-12-26,R8/2025,8.5
2024-01-02,R1/2024,11.25
2024-01-02,R1/2025,9.0
2024-01-02,R2/2024,10.75
2024-01-02,R2/2025,8.875
2024-01-02,R3/2024,10.25
2024-01-02,R3/2025,8.5
2024-01-02,R4/2024,9.75
2024-01-02,R4/2025,8.5
2024-01-02,R5/2024,9.25
2024-01-02,R5/2025,8.5
2024-01-02,R6/2024,9.125
2024-01-02,R6/2025,8.5
2024-01-02,R7/2024,9.125
2024-01-02,R7/2025,8.5
2024-01-02,R8/2024,9.0
2024-01-02,R8/2025,8.5
2024-01-08,R1/2024,11.25
2024-01-08,R1/2025,9.0
2024-01-08,R2/2024,10.75
2024-01-08,R2/2025,9.0
2024-01-08,R3/2024,10.25
2024-01-08,R3/2025,9.0
2024-01-08,R4/2024,9.75
2024-01-08,R4/2025,8.5
2024-01-08,R5/2024,9.25
2024-01-08,R5/2025,8.625
2024-01-08,R6/2024,9.25
2024-01-08,R6/2025,8.5
2024-01-08,R7/2024,9.125
2024-01-08,R7/2025,8.5
2024-01-08,R8/2024,9.0
2024-01-08,R8/2025,8.5
2024-01-15,R1/2024,11.25
2024-01-15,R1/2025,9.0
2024-01-15,R2/2024,10.75
2024-01-15,R2/2025,8.75
2024-01-15,R3/2024,10.25
2024-01-15,R3/2025,8.75
2024-01-15,R4/2024,9.75
2024-01-15,R4/2025,8.75
2024-01-15,R5/2024,9.25
2024-01-15,R5/2025,8.625
2024-01-15,R6/2024,9.25
2024-01-15,R6/2025,8.75
2024-01-15,R7/2024,9.0
2024-01-15,R7/2025,8.75
2024-01-15,R8/2024,9.0
2024-01-15,R8/2025,8.5
2024-01-22,R1/2024,11.25
2024-01-22,R1/2025,9.0
2024-01-22,R2/2024,10.75
2024-01-22,R2/2025,8.75
2024-01-22,R3/2024,10.25
2024-01-22,R3/2025,8.75
2024-01-22,R4/2024,9.75
2024-01-22,R4/2025,8.5
2024-01-22,R5/2024,9.25
2024-01-22,R5/2025,8.5
2024-01-22,R6/2024,9.25
2024-01-22,R6/2025,8.5
2024-01-22,R7/2024,9.0
2024-01-22,R7/2025,8.5
2024-01-22,R8/2024,9.0
2024-01-22,R8/2025,8.5
2024-01-29,R1/2024,11.25
2024-01-29,R1/2025,9.0
2024-01-29,R2/2024,10.75
2024-01-29,R2/2025,8.75
2024-01-29,R3/2024,10.25
2024-01-29,R3/2025,8.75
2024-01-29,R4/2024,9.75
2024-01-29,R4/2025,8.5
2024-01-29,R5/2024,9.25
2024-01-29,R5/2025,8.5
2024-01-29,R6/2024,9.25
2024-01-29,R6/2025,8.5
2024-01-29,R7/2024,9.0
2024-01-29,R7/2025,8.5
2024-01-29,R8/2024,9.0
2024-01-29,R8/2025,8.5
2024-02-01,R1/2026,7.5
2024-02-05,R1/2025,9.0
2024-02-05,R1/2026,8.5
2024-02-05,R2/2024,10.75
2024-02-05,R2/2025,8.75
2024-02-05,R3/2024,10.25
2024-02-05,R3/2025,8.75
2024-02-05,R4/2024,9.75
2024-02-05,R4/2025,8.5
2024-02-05,R5/2024,9.25
2024-02-05,R5/2025,8.5
2024-02-05,R6/2024,9.25
2024-02-05,R6/2025,8.5
2024-02-05,R7/2024,9.0
2024-02-05,R7/2025,8.5
2024-02-05,R8/2024,9.0
2024-02-05,R8/2025,8.5
2024-02-14,R1/2025,9.0
2024-02-14,R1/2026,8.5
2024-02-14,R2/2024,10.75
2024-02-14,R2/2025,8.75
2024-02-14,R3/2024,10.25
2024-02-14,R3/2025,8.5
2024-02-14,R4/2024,9.75
2024-02-14,R4/2025,8.5
2024-02-14,R5/2024,9.25
2024-02-14,R5/2025,8.5
2024-02-14,R6/2024,9.0
2024-02-14,R6/2025,8.5
2024-02-14,R7/2024,9.0
2024-02-14,R7/2025,8.5
2024-02-14,R8/2024,9.0
2024-02-14,R8/2025,8.5
2024-02-19,R1/2025,9.0
2024-02-19,R1/2026,8.5
2024-02-19,R2/2024,10.75
2024-02-19,R2/2025,8.75
2024-02-19,R3/2024,10.25
2024-02-19,R3/2025,8.5
2024-02-19,R4/2024,9.75
2024-02-19,R4/2025,8.5
2024-02-19,R5/2024,9.25
2024-02-19,R5/2025,8.5
2024-02-19,R6/2024,9.0
2024-02-19,R6/2025,8.5
2024-02-19,R7/2024,9.0
